"","p"
"20060",7.55570062775514e-05
"20061",0.00251197145716784
"20062",0.00121984805634415
"20063",9.394651902526e-06
"20064",0.000329506386450145
"20065",0.0625015184446794
"20066",0.000618615626025205
"20067",5.77123580504525e-05
"20068",0.00666630999327191
"20069",0.0541895815092388
"20070",0.00104585538579574
"20071",6.05406672949775e-05
"20072",0.00095481091227758
"20073",0.0168032058590399
"20074",0.0523347260000738
"20075",7.59117375033876e-06
"20076",0.00141318496711722
"20077",0.000800675794752809
"20078",0.0900050873503253
"20079",0.0010802343453241
"20080",4.37583318888125e-05
"20081",0.00206009991153095
"20082",0.0894109980488465
"20083",6.83905452414163e-05
"20084",0.0121958578538352
"20085",0.000534447093637547
"20086",0.113015598851246
"20087",0.0048200405137273
"20088",0.0907532355243338
"20089",0.00235530350450463
"20090",0.555356933360067
"20091",0.000112760235848619
"20092",0.0167807840846821
"20093",0.0111126836449217
"20094",0.00148875894401972
"20095",4.64764120613261e-06
"20096",0.0657971181564939
"20097",0.0112394757162942
"20098",3.23983957872695e-07
"20099",0.00323080592417624
"20100",0.0463359908348286
"20101",0.00563152587335574
"20102",0.00866579241323895
"20103",0.00108976940006811
"20104",0.082007810599928
"20105",0.000804081902384421
"20106",6.64795811939196e-05
"20107",0.000395470926934934
"20108",5.77664559245021e-05
"20109",0.00227928919227887
"20110",0.00449427668693926
"20111",3.92715751587852e-05
"20112",0.00348114383942642
"20113",0.125778831104623
"20114",1.10990445188848e-05
"20115",0.000434522068915064
"20116",0.000311718176533815
"20117",0.00238755206782595
"20118",0.197380321876616
"20119",3.5357231508678e-05
"20120",0.0622927045291413
"20121",4.63052246566011e-05
"20122",0.000308842012998123
"20123",2.79839347226745e-07
"20124",0.000183217309756541
"20125",0.000274329229786371
"20126",0.00528168799140745
"20127",0.0597754829042088
"20128",0.0173032738938044
"20129",5.7046212410884e-05
"20130",0.63183273567023
"20131",0.0124707006510684
"20132",0.00473023019224935
"20133",0.00948678998410796
"20134",0.000216910834258065
"20135",0.00941431992694014
"20136",0.000504907345988222
"20137",4.14365920572879e-05
"20138",0.000379819879588906
"20139",3.33054580845598e-05
"20140",8.90584138392576e-05
"20141",1.17867907610662e-05
"20142",3.56683240733205e-07
"20143",0.00353941065587061
"20144",0.113237621858378
"20145",0.012928179464718
"20146",0.000206959663863117
"20147",0.0369253716408255
"20148",0.000754370485647554
"20149",0.00452924388846339
"20150",0.1569920648916
"20151",0.00317241831882576
"20152",0.0102738815576362
"20153",0.00163706720511762
"20154",0.00170131225509375
"20155",0.0236188370513903
"20156",4.37363667712807e-06
"20157",0.00328598102280034
"20158",2.32127315596967e-05
"20159",5.69400449184702e-07
"20160",0.00402337435002753
"20161",0.018481276293443
"20162",0.279694159349817
"20163",0.00193498415295181
"20164",0.0903358086717512
"20165",7.28444659117199e-06
"20166",0.00355592081854219
"20167",1.46707929449777e-06
"20168",0.00241276719185965
"20169",2.61673070581196e-05
"20170",3.10590718590153e-05
"20171",0.000500333129575554
"20172",1.52765122507289e-05
"20173",0.000617455649897356
"20174",0.0553073601027923
"20175",0.00652973147142853
"20176",0.00817473567625624
"20177",0.00253342487374943
"20178",2.46737599521322e-05
"20179",2.40505217980561e-05
"20180",0.0278396023402298
"20181",7.56242285680474e-05
"20182",0.0224442721343275
"20183",9.85947202994862e-05
"20184",0.0003698825583467
"20185",0.00129789246647824
"20186",0.0110040303702354
"20187",0.0826886933665821
"20188",0.000560087765774498
"20189",3.62654338315037e-05
"20190",0.00437942415683558
"20191",0.00017238152449021
"20192",2.68190156755975e-05
"20193",0.00124947473959129
"20194",0.00313025376236837
"20195",0.000721637034730225
"20196",4.87255635574749e-05
"20197",0.00450727470941231
"20198",0.00239364757390745
"20199",0.00134513364643657
"20200",0.0143632221590383
"20201",0.786842743492819
"20202",6.20907137998146e-06
"20203",0.0112317190891511
"20204",0.00227871665910143
"20205",0.00019786291280467
"20206",0.00673697362860279
"20207",5.72345128747181e-05
"20208",9.26462825363511e-05
"20209",5.42452916807523e-06
"20210",0.0068821032976248
"20211",1.40478266054893e-05
"20212",0.000204904759162063
"20213",1.66329444071887e-05
"20214",0.0354616808390086
"20215",0.00545378456178652
"20216",0.108389489361855
"20217",0.0414542318092786
"20218",0.00413841264739801
"20219",8.89303772752995e-05
"20220",1.0828849236604e-06
"20221",0.000850769175585284
"20222",0.00207582968322774
"20223",0.000921531142573817
"20224",7.68036649561597e-05
"20225",1.20852981328422e-05
"20226",0.000802413539357473
"20227",0.0112549614677162
"20228",0.00235996721765882
"20229",6.15555975059453e-05
"20230",2.45461899935055e-05
"20231",0.000379103402971266
"20232",0.0152600729985169
"20233",0.14261308640194
"20234",0.0272120894372478
"20235",0.107149657455551
"20236",0.000122102143761517
"20237",0.0065748908619678
"20238",0.000140015356734998
"20239",0.000131028508883729
"20240",8.04075530046115e-06
"20241",5.41443717891548e-07
"20242",0.0145576743585941
"20243",3.90463038842089e-06
"20244",0.000895284041808616
"20245",0.00256618273312561
"20246",0.000221846742841257
"20247",0.00051201025177635
"20248",0.0016172025869533
"20249",0.000397140819255524
"20250",0.00301326234458034
"20251",0.000144664337524348
"20252",0.171688595132386
"20253",0.000890111196225852
"20254",0.0586102181854244
"20255",3.65715448866327e-05
"20256",0.00336558809958098
"20257",0.000257008508149371
"20258",0.00017472077280846
"20259",0.000442514619321217
"20260",0.0690785186163483
"20261",6.56788011781823e-06
"20262",0.00299568384974885
"20263",0.0136526517799826
"20264",0.00158836434869508
"20265",0.00499026375371593
"20266",0.000166937391797855
"20267",3.0089058562574e-06
"20268",0.00158134552981826
"20269",0.0210936695963407
"20270",0.0654321911576259
"20271",0.0737899154612258
"20272",0.140779405252456
"20273",0.143329322928407
"20274",0.00779132752068066
"20275",0.000227848502214915
"20276",0.000150573776109802
"20277",6.47332105746215e-06
"20278",0.0458719714931872
"20279",3.65735383014327e-06
"20280",1.18333324934957e-05
"20281",0.000379974913270225
"20282",7.99471123604073e-05
"20283",0.196725827927022
"20284",0.00402900249644298
"20285",0.000550393478554804
"20286",3.08952745502261e-05
"20287",0.0152362550252817
"20288",0.00327110255579168
"20289",0.000584852254942102
"20290",0.000104204615875355
"20291",0.000505496668477892
"20292",0.000194229471882669
"20293",0.00134005696846172
"20294",0.0103684642324256
"20295",0.148892308209574
"20296",0.00865934092748445
"20297",0.000964683303700108
"20298",0.000254615470092664
"20299",0.000131659722186287
"20300",0.0240482203657173
"20301",5.59817370622631e-06
"20302",5.49776192172605e-05
"20303",0.000125974651841814
"20304",0.000167260351596955
"20305",0.000758190267076007
"20306",0.0708893417612084
"20307",0.00165968503588895
"20308",0.00607758365359223
"20309",3.52232690211775e-05
"20310",0.000283875513773038
"20311",0.000180242237367389
"20312",1.9291095247357e-05
"20313",1.80407839670783e-05
"20314",4.91410859310586e-06
"20315",0.00338143099813107
"20316",4.07452242269151e-05
"20317",9.22038586753994e-06
"20318",4.38682937629559e-06
"20319",0.00089252249413094
"20320",0.000151454756825471
"20321",0.000743151992905306
"20322",0.00559142182075806
"20323",0.0400594724317454
"20324",0.00320399608235274
"20325",0.00349902526531152
"20326",0.0315846218309143
"20327",0.00061920311582194
"20328",7.28858452105681e-05
"20329",0.011032723511322
"20330",2.78227900103961e-05
"20331",0.000202541880772357
"20332",0.00535411833174244
"20333",0.0201660752726213
"20334",0.0134083622655003
"20335",0.000113998567126557
"20336",1.54622603074846e-05
"20337",0.000349680282400087
"20338",8.5248459384371e-05
"20339",0.0479965611557392
"20340",9.97696483704904e-05
"20341",5.57189953276305e-05
"20342",0.00076643778392098
"20343",0.000601252964656248
"20344",0.000503653497317851
"20345",0.0636199209733341
"20346",0.00939958664251563
"20347",1.17433123916384e-05
"20348",9.53771431300483e-05
"20349",1.86057991283508e-06
"20350",0.000917398637347728
"20351",2.17705460793061e-05
"20352",0.000108482027696735
"20353",0.000324842285777768
"20354",0.000503229609999444
"20355",5.84013555686897e-05
"20356",0.000535261977107306
"20357",0.0838121903058823
"20358",0.00339327124054732
"20359",4.47144965300762e-07
"20360",0.0026897612473614
"20361",0.00044449895447135
"20362",6.06451744774052e-05
"20363",0.000241641178236709
"20364",0.0139549559032374
"20365",1.43112252367824e-05
"20366",2.15671219258022e-05
"20367",0.000631582236370385
"20368",0.0026147805980124
"20369",0.00561345401708797
"20370",0.108435280644667
"20371",0.00422992311508899
"20372",2.44470563714212e-05
"20373",0.0130876448850218
"20374",0.00231288236336281
"20375",4.46272309150934e-05
"20376",1.14538743564504e-05
"20377",0.00321072996271772
"20378",0.0715937208882157
"20379",0.00423051668626495
"20380",0.00630948608906955
"20381",0.0186490545040021
"20382",0.00502589966602134
"20383",1.03179204166582e-05
"20384",2.77669281593471e-07
"20385",0.00210846621564502
"20386",0.00640971671742317
"20387",0.0151746914386438
"20388",0.00533408143577506
"20389",0.00232691495899266
"20390",0.0017171790397123
"20391",2.52104326894665e-06
"20392",0.00606360582334625
"20393",0.010754348355294
"20394",3.74204727093365e-05
"20395",0.000424222502113182
"20396",0.136953898738985
"20397",0.0546244577545039
"20398",0.00221268729167067
"20399",5.90797382640673e-05
"20400",0.0293543827614824
"20401",0.000169108765284298
"20402",0.0132486574440092
"20403",0.0251692046860996
"20404",0.00337930969160712
"20405",0.00335532534526151
"20406",0.0311090324398695
"20407",5.87411774750483e-05
"20408",0.000304275858929643
"20409",0.00605159704048372
"20410",0.000134260177621478
"20411",0.00641299389471554
"20412",0.000166448039998948
"20413",0.0599984358502838
"20414",0.000295552741007329
"20415",0.00564796058874274
"20416",0.00733170353871593
"20417",0.197418883578852
"20418",0.000919741967486677
"20419",0.184887671870289
"20420",0.0157044553930933
"20421",0.148864421030553
"20422",0.00102978521974686
"20423",0.0527776036098244
"20424",5.55809812047619e-05
"20425",0.00235863927140791
"20426",4.54862993347147e-05
"20427",0.00014052074282352
"20428",0.00278322351902941
"20429",0.00100102027286951
"20430",0.000599173647780229
"20431",7.71940900346669e-05
"20432",3.1574962406594e-05
"20433",0.482594788715302
"20434",3.65697519021339e-05
"20435",0.68394302530398
"20436",0.00124885098449794
"20437",0.000416579099485532
"20438",1.1025840868137e-05
"20439",0.00124192700349653
"20440",0.00854990854177769
"20441",0.000440325054245233
"20442",4.53611563767219e-06
"20443",0.000170864234203403
"20444",0.0779486299089326
"20445",3.61150579501916e-07
"20446",0.000888151784250801
"20447",0.000660993551412781
"20448",5.42451145253217e-05
"20449",2.98287903598314e-05
"20450",0.0105410967745651
"20451",3.28316911432327e-05
"20452",0.0920356973985677
"20453",0.318460287587166
"20454",0.0170505699013341
"20455",0.000239862550091667
"20456",0.00210481307194246
"20457",0.0542749360476314
"20458",0.000537340809855387
"20459",0.0586411948610651
"20460",1.57099942809446e-06
"20461",0.00201342319775557
"20462",0.00194350524399674
"20463",0.000405594611233489
"20464",0.0011024300911412
"20465",0.000137357882447629
"20466",0.0048351521572334
"20467",0.0131475356395913
"20468",0.197857652177861
"20469",0.000805908619159634
"20470",0.000213810309387092
"20471",0.0135717971253483
"20472",0.0341435260007935
"20473",1.08793966096502e-06
"20474",0.0334340227668528
"20475",0.000969533244303963
"20476",0.0005117715449521
"20477",0.0258322199432587
"20478",1.15082600352216e-05
"20479",0.0071498308414313
"20480",0.00286136684525182
"20481",0.0353227602280775
"20482",3.58077812428199e-05
"20483",0.000155438632478903
"20484",0.0133445268345363
"20485",0.0019524756119703
"20486",0.000355866780581371
"20487",0.457037642173435
"20488",0.000602534131139022
"20489",1.28250074819551e-05
"20490",0.00271807058548067
"20491",0.0367136479004992
"20492",0.000839003072972523
"20493",0.00112124297243022
"20494",3.88523092739112e-05
"20495",0.00155720454242773
"20496",0.000407791954338247
"20497",4.03593515014983e-07
"20498",0.00100938344966342
"20499",9.26073335156782e-07
"20500",0.0865529462701638
"20501",0.0356452822680807
"20502",0.00336089622048709
"20503",0.000565596320016038
"20504",6.47983570250211e-05
"20505",0.0511982316949124
"20506",0.000519848830721918
"20507",0.000868103514803714
"20508",0.000467414568300175
"20509",0.0145185720471765
"20510",0.0379036622545543
"20511",0.000106149654421057
"20512",0.0315171633643217
"20513",0.0422931388452768
"20514",0.0574585967811749
"20515",0.000381375870604296
"20516",6.78522315728642e-05
"20517",0.00801614283001801
"20518",0.00580508075164742
"20519",0.000436892226842427
"20520",0.000423338269750479
"20521",0.00457602232198397
"20522",5.72308338496123e-05
"20523",0.0158198715540214
"20524",0.176869793195564
"20525",1.2722282518765e-05
"20526",2.70055903262058e-06
"20527",0.220136282614696
"20528",3.3900308300118e-05
"20529",0.000109846281072496
"20530",0.00756880362156693
"20531",1.8848546860697e-06
"20532",0.0200239886501646
"20533",3.66760799725773e-05
"20534",0.000148762285225263
"20535",2.25064205014384e-05
"20536",7.94478953413757e-05
"20537",0.000375160276665683
"20538",2.20727781688521e-05
"20539",0.00788043493261082
"20540",0.000110176812806047
"20541",0.000837563708137649
"20542",0.000152122403681858
"20543",0.445879672350735
"20544",0.122438481335631
"20545",0.0568697608156406
"20546",0.0100263717334552
"20547",0.000333699875048875
"20548",0.236604483711339
"20549",4.73092589613032e-06
"20550",8.92946951603219e-05
"20551",6.09748930142953e-05
"20552",0.000974781446107055
"20553",0.000312332783643313
"20554",0.0470371752324992
"20555",0.0659836568449084
"20556",0.000377785163516774
"20557",4.11295506342355e-05
"20558",0.000797016102818708
"20559",0.0266434668951963
"20560",0.00316107837652504
"20561",2.55424638902636e-05
"20562",0.197409343535362
"20563",0.00191556930702643
"20564",0.00152518975292086
"20565",1.61022586707527e-07
"20566",0.00262150584747315
"20567",0.0184431003807702
"20568",2.72188858383645e-07
"20569",0.0278016506142612
"20570",0.161827679395138
"20571",0.000690007094145295
"20572",0.115259818501556
"20573",0.00228307483296304
"20574",0.0274360533120715
"20575",0.314396208691081
"20576",3.27229227294352e-05
"20577",0.016687483230807
"20578",3.37691608208391e-05
"20579",0.00230481289483598
"20580",0.00820693208632837
"20581",0.000229106605386344
"20582",1.03683110433607e-05
"20583",0.00685523851791575
"20584",0.00029957525895259
"20585",0.049779192390299
"20586",2.10517999205562e-05
"20587",0.000744822329960463
"20588",0.000575599492035401
"20589",0.000135798339362786
"20590",1.58656368890886e-06
"20591",0.00139947999219568
"20592",0.00130165240745676
"20593",0.0112819478668157
"20594",3.97454091563382e-06
"20595",0.00410249456222391
"20596",0.0016532218085184
"20597",6.00543441869457e-05
"20598",0.00766511055831316
"20599",0.0421785609661898
"20600",0.000119804516819072
"20601",0.000758408110095033
"20602",9.95111172794826e-07
"20603",0.000716107336904362
"20604",0.00697239700795939
"20605",0.000520869877315174
"20606",0.000347007703815696
"20607",0.00142525692916575
"20608",0.00339697842157871
"20609",0.000418779122047091
"20610",0.037776912114482
"20611",0.000302115431335138
"20612",0.0030626268634782
"20613",4.45238259193703e-05
"20614",0.0794643284477788
"20615",8.11638496983474e-05
"20616",2.69252953215482e-05
"20617",4.63217945490775e-05
"20618",1.94804007378577e-05
"20619",0.0096686495959848
"20620",3.68155996657316e-05
"20621",0.0221382153166023
